well_id,timestamp,barrels_per_day
IQ-OW-001,2022-06-06T09:00:00,2077.06
IQ-OW-001,2022-06-06T10:00:00,1864.95
IQ-OW-001,2022-06-06T11:00:00,2038.52
IQ-OW-001,2022-06-06T12:00:00,1872.83
IQ-OW-001,2022-06-06T13:00:00,1909.72
IQ-OW-001,2022-06-06T14:00:00,1883.73
IQ-OW-001,2022-06-06T15:00:00,1878.11
IQ-OW-001,2022-06-06T16:00:00,1978.81
IQ-OW-001,2022-06-06T17:00:00,1963.64
IQ-OW-001,2022-06-06T18:00:00,1955.22
IQ-OW-001,2022-06-06T19:00:00,2072.82
IQ-OW-001,2022-06-06T20:00:00,1828.16
IQ-OW-001,2022-06-06T21:00:00,1936.92
IQ-OW-001,2022-06-06T22:00:00,1946.02
IQ-OW-001,2022-06-06T23:00:00,1960.20
IQ-OW-001,2022-06-07T00:00:00,1986.15
IQ-OW-001,2022-06-07T01:00:00,1969.02
IQ-OW-001,2022-06-07T02:00:00,1974.05
IQ-OW-001,2022-06-07T03:00:00,2060.39
IQ-OW-001,2022-06-07T04:00:00,1895.01
IQ-OW-001,2022-06-07T05:00:00,2079.63
IQ-OW-001,2022-06-07T06:00:00,2043.99
IQ-OW-001,2022-06-07T07:00:00,2097.15
IQ-OW-001,2022-06-07T08:00:00,1925.73
IQ-OW-001,2022-06-07T09:00:00,2022.68
IQ-OW-001,2022-06-07T10:00:00,1963.71
IQ-OW-001,2022-06-07T11:00:00,1815.48
IQ-OW-001,2022-06-07T12:00:00,1899.10
IQ-OW-001,2022-06-07T13:00:00,2018.93
IQ-OW-001,2022-06-07T14:00:00,1966.23
IQ-OW-001,2022-06-07T15:00:00,1989.18
IQ-OW-001,2022-06-07T16:00:00,1919.85
IQ-OW-001,2022-06-07T17:00:00,1934.87
IQ-OW-001,2022-06-07T18:00:00,1949.36
IQ-OW-001,2022-06-07T19:00:00,1963.43
IQ-OW-001,2022-06-07T20:00:00,2075.12
IQ-OW-001,2022-06-07T21:00:00,2058.70
IQ-OW-001,2022-06-07T22:00:00,1971.22
IQ-OW-001,2022-06-07T23:00:00,1939.37
IQ-OW-001,2022-06-08T00:00:00,1950.45
IQ-OW-001,2022-06-08T01:00:00,1894.28
IQ-OW-001,2022-06-08T02:00:00,2042.05
IQ-OW-001,2022-06-08T03:00:00,1948.23
IQ-OW-001,2022-06-08T04:00:00,2055.66
IQ-OW-001,2022-06-08T05:00:00,1826.03
IQ-OW-001,2022-06-08T06:00:00,1999.44
IQ-OW-001,2022-06-08T07:00:00,1949.08
IQ-OW-001,2022-06-08T08:00:00,1874.99
IQ-OW-001,2022-06-08T09:00:00,1984.63
IQ-OW-001,2022-06-08T10:00:00,1888.69
IQ-OW-001,2022-06-08T11:00:00,2058.65
IQ-OW-001,2022-06-08T12:00:00,1960.69
IQ-OW-001,2022-06-08T13:00:00,1783.42
IQ-OW-001,2022-06-08T14:00:00,2022.17
IQ-OW-001,2022-06-08T15:00:00,1830.03
IQ-OW-001,2022-06-08T16:00:00,1891.68
IQ-OW-001,2022-06-08T17:00:00,1949.93
IQ-OW-001,2022-06-08T18:00:00,1891.72
IQ-OW-001,2022-06-08T19:00:00,1889.18
IQ-OW-001,2022-06-08T20:00:00,1989.79
IQ-OW-001,2022-06-08T21:00:00,1929.00
IQ-OW-001,2022-06-08T22:00:00,1960.42
IQ-OW-001,2022-06-08T23:00:00,1966.64
IQ-OW-001,2022-06-09T00:00:00,1959.82
IQ-OW-001,2022-06-09T01:00:00,2004.02
IQ-OW-001,2022-06-09T02:00:00,2036.63
IQ-OW-001,2022-06-09T03:00:00,1980.69
IQ-OW-001,2022-06-09T04:00:00,1922.16
IQ-OW-001,2022-06-09T05:00:00,2004.57
IQ-OW-001,2022-06-09T06:00:00,1814.63
IQ-OW-001,2022-06-09T07:00:00,2042.61
IQ-OW-001,2022-06-09T08:00:00,1842.32
IQ-OW-001,2022-06-09T09:00:00,1941.17
IQ-OW-001,2022-06-09T10:00:00,2022.18
IQ-OW-001,2022-06-09T11:00:00,1845.46
IQ-OW-001,2022-06-09T12:00:00,1916.93
IQ-OW-001,2022-06-09T13:00:00,2034.91
IQ-OW-001,2022-06-09T14:00:00,2025.70
IQ-OW-001,2022-06-09T15:00:00,1934.60
IQ-OW-001,2022-06-09T16:00:00,1923.77
IQ-OW-001,2022-06-09T17:00:00,1928.46
IQ-OW-001,2022-06-09T18:00:00,1883.22
IQ-OW-001,2022-06-09T19:00:00,1893.27
IQ-OW-001,2022-06-09T20:00:00,1850.22
IQ-OW-001,2022-06-09T21:00:00,1765.63
IQ-OW-001,2022-06-09T22:00:00,1937.45
IQ-OW-001,2022-06-09T23:00:00,1952.04
IQ-OW-001,2022-06-10T00:00:00,2017.44
IQ-OW-001,2022-06-10T01:00:00,1991.88
IQ-OW-001,2022-06-10T02:00:00,1931.19
IQ-OW-001,2022-06-10T03:00:00,1982.30
IQ-OW-001,2022-06-10T04:00:00,1782.47
IQ-OW-001,2022-06-10T05:00:00,1826.53
IQ-OW-001,2022-06-10T06:00:00,1939.60
IQ-OW-001,2022-06-10T07:00:00,1917.01
IQ-OW-001,2022-06-10T08:00:00,2005.06
IQ-OW-001,2022-06-10T09:00:00,1927.73
IQ-OW-001,2022-06-10T10:00:00,2044.97
IQ-OW-001,2022-06-10T11:00:00,1969.40
IQ-OW-001,2022-06-10T12:00:00,1982.22
IQ-OW-001,2022-06-10T13:00:00,1900.74
IQ-OW-001,2022-06-10T14:00:00,1899.71
IQ-OW-001,2022-06-10T15:00:00,1956.37
IQ-OW-001,2022-06-10T16:00:00,1944.65
IQ-OW-001,2022-06-10T17:00:00,1892.97
IQ-OW-001,2022-06-10T18:00:00,1854.69
IQ-OW-001,2022-06-10T19:00:00,1914.45
IQ-OW-001,2022-06-10T20:00:00,2034.63
IQ-OW-001,2022-06-10T21:00:00,1959.06
IQ-OW-001,2022-06-10T22:00:00,1811.92
IQ-OW-001,2022-06-10T23:00:00,1965.15
IQ-OW-001,2022-06-11T00:00:00,1944.58
IQ-OW-001,2022-06-11T01:00:00,2006.21
IQ-OW-001,2022-06-11T02:00:00,1881.77
IQ-OW-001,2022-06-11T03:00:00,2007.85
IQ-OW-001,2022-06-11T04:00:00,1968.61
IQ-OW-001,2022-06-11T05:00:00,1914.20
IQ-OW-001,2022-06-11T06:00:00,2012.18
IQ-OW-001,2022-06-11T07:00:00,1882.32
IQ-OW-001,2022-06-11T08:00:00,1938.37
IQ-OW-001,2022-06-11T09:00:00,1964.40
IQ-OW-001,2022-06-11T10:00:00,1967.09
IQ-OW-001,2022-06-11T11:00:00,1899.50
IQ-OW-001,2022-06-11T12:00:00,1899.83
IQ-OW-001,2022-06-11T13:00:00,1966.93
IQ-OW-001,2022-06-11T14:00:00,2054.05
IQ-OW-001,2022-06-11T15:00:00,0.00
IQ-OW-001,2022-06-11T16:00:00,1967.51
IQ-OW-001,2022-06-11T17:00:00,2021.20
IQ-OW-001,2022-06-11T18:00:00,1901.27
IQ-OW-001,2022-06-11T19:00:00,1920.01
IQ-OW-001,2022-06-11T20:00:00,1834.17
IQ-OW-001,2022-06-11T21:00:00,2025.08
IQ-OW-001,2022-06-11T22:00:00,1975.43
IQ-OW-001,2022-06-11T23:00:00,1856.51
IQ-OW-001,2022-06-12T00:00:00,1948.70
IQ-OW-001,2022-06-12T01:00:00,1944.35
IQ-OW-001,2022-06-12T02:00:00,1961.66
IQ-OW-001,2022-06-12T03:00:00,1910.66
IQ-OW-001,2022-06-12T04:00:00,2028.71
IQ-OW-001,2022-06-12T05:00:00,1986.16
IQ-OW-001,2022-06-12T06:00:00,1869.95
IQ-OW-001,2022-06-12T07:00:00,1995.57
IQ-OW-001,2022-06-12T08:00:00,2050.19
IQ-OW-001,2022-06-12T09:00:00,2009.69
IQ-OW-001,2022-06-12T10:00:00,2071.04
IQ-OW-001,2022-06-12T11:00:00,1883.71
IQ-OW-001,2022-06-12T12:00:00,1929.10
IQ-OW-001,2022-06-12T13:00:00,1879.24
IQ-OW-001,2022-06-12T14:00:00,1992.27
IQ-OW-001,2022-06-12T15:00:00,1924.47
IQ-OW-001,2022-06-12T16:00:00,1972.97
IQ-OW-001,2022-06-12T17:00:00,1914.41
IQ-OW-001,2022-06-12T18:00:00,1928.69
IQ-OW-001,2022-06-12T19:00:00,1920.58
IQ-OW-001,2022-06-12T20:00:00,1802.43
IQ-OW-001,2022-06-12T21:00:00,1995.94
IQ-OW-001,2022-06-12T22:00:00,1978.47
IQ-OW-001,2022-06-12T23:00:00,1792.19
IQ-OW-001,2022-06-13T00:00:00,1811.13
IQ-OW-001,2022-06-13T01:00:00,1935.54
IQ-OW-001,2022-06-13T02:00:00,1929.79
IQ-OW-001,2022-06-13T03:00:00,2055.12
IQ-OW-001,2022-06-13T04:00:00,1881.42
IQ-OW-001,2022-06-13T05:00:00,1960.72
IQ-OW-001,2022-06-13T06:00:00,2013.56
IQ-OW-001,2022-06-13T07:00:00,1926.63
IQ-OW-001,2022-06-13T08:00:00,1913.63
IQ-OW-001,2022-06-13T09:00:00,1982.53
IQ-OW-001,2022-06-13T10:00:00,1845.30
IQ-OW-001,2022-06-13T11:00:00,1974.12
IQ-OW-001,2022-06-13T12:00:00,1999.07
IQ-OW-001,2022-06-13T13:00:00,2045.74
IQ-OW-001,2022-06-13T14:00:00,1929.77
IQ-OW-001,2022-06-13T15:00:00,1875.01
IQ-OW-001,2022-06-13T16:00:00,2018.85
IQ-OW-001,2022-06-13T17:00:00,2065.13
IQ-OW-001,2022-06-13T18:00:00,2032.98
IQ-OW-001,2022-06-13T19:00:00,1896.55
IQ-OW-001,2022-06-13T20:00:00,1978.75
IQ-OW-001,2022-06-13T21:00:00,1844.54
IQ-OW-001,2022-06-13T22:00:00,1955.76
IQ-OW-001,2022-06-13T23:00:00,1999.53
IQ-OW-001,2022-06-14T00:00:00,1806.35
IQ-OW-001,2022-06-14T01:00:00,1994.85
IQ-OW-001,2022-06-14T02:00:00,1926.46
IQ-OW-001,2022-06-14T03:00:00,2000.01
IQ-OW-001,2022-06-14T04:00:00,1940.30
IQ-OW-001,2022-06-14T05:00:00,1904.25
IQ-OW-001,2022-06-14T06:00:00,1987.57
IQ-OW-001,2022-06-14T07:00:00,1936.61
IQ-OW-001,2022-06-14T08:00:00,1999.51
IQ-OW-001,2022-06-14T09:00:00,1857.63
IQ-OW-001,2022-06-14T10:00:00,1927.08
IQ-OW-001,2022-06-14T11:00:00,1959.99
IQ-OW-001,2022-06-14T12:00:00,1933.44
IQ-OW-001,2022-06-14T13:00:00,2000.31
IQ-OW-001,2022-06-14T14:00:00,1965.40
IQ-OW-001,2022-06-14T15:00:00,2038.57
IQ-OW-001,2022-06-14T16:00:00,1964.12
IQ-OW-001,2022-06-14T17:00:00,2138.48
IQ-OW-001,2022-06-14T18:00:00,1945.36
IQ-OW-001,2022-06-14T19:00:00,1941.68
IQ-OW-001,2022-06-14T20:00:00,2105.88
IQ-OW-001,2022-06-14T21:00:00,1902.71
IQ-OW-001,2022-06-14T22:00:00,2030.15
IQ-OW-001,2022-06-14T23:00:00,1798.41
IQ-OW-001,2022-06-15T00:00:00,1864.31
IQ-OW-001,2022-06-15T01:00:00,1992.73
IQ-OW-001,2022-06-15T02:00:00,1931.01
IQ-OW-001,2022-06-15T03:00:00,1928.11
IQ-OW-001,2022-06-15T04:00:00,1921.10
IQ-OW-001,2022-06-15T05:00:00,1907.37
IQ-OW-001,2022-06-15T06:00:00,2003.86
IQ-OW-001,2022-06-15T07:00:00,1812.87
IQ-OW-001,2022-06-15T08:00:00,1960.40
IQ-OW-001,2022-06-15T09:00:00,2041.99
IQ-OW-001,2022-06-15T10:00:00,1986.71
IQ-OW-001,2022-06-15T11:00:00,1912.12
IQ-OW-001,2022-06-15T12:00:00,1842.74
IQ-OW-001,2022-06-15T13:00:00,1996.21
IQ-OW-001,2022-06-15T14:00:00,1947.64
IQ-OW-001,2022-06-15T15:00:00,1942.44
IQ-OW-001,2022-06-15T16:00:00,2014.78
IQ-OW-001,2022-06-15T17:00:00,1940.74
IQ-OW-001,2022-06-15T18:00:00,1884.13
IQ-OW-001,2022-06-15T19:00:00,2037.01
IQ-OW-001,2022-06-15T20:00:00,1953.82
IQ-OW-001,2022-06-15T21:00:00,1999.20
IQ-OW-001,2022-06-15T22:00:00,1854.55
IQ-OW-001,2022-06-15T23:00:00,2048.59
IQ-OW-001,2022-06-16T00:00:00,1864.19
IQ-OW-001,2022-06-16T01:00:00,2122.92
IQ-OW-001,2022-06-16T02:00:00,1932.61
IQ-OW-001,2022-06-16T03:00:00,1970.36
IQ-OW-001,2022-06-16T04:00:00,2018.01
IQ-OW-001,2022-06-16T05:00:00,1961.44
IQ-OW-001,2022-06-16T06:00:00,1964.50
IQ-OW-001,2022-06-16T07:00:00,1966.93
IQ-OW-001,2022-06-16T08:00:00,1881.65
IQ-OW-001,2022-06-16T09:00:00,1918.27
IQ-OW-001,2022-06-16T10:00:00,1928.05
IQ-OW-001,2022-06-16T11:00:00,1928.43
IQ-OW-001,2022-06-16T12:00:00,1893.82
IQ-OW-001,2022-06-16T13:00:00,1910.45
IQ-OW-001,2022-06-16T14:00:00,1875.60
IQ-OW-001,2022-06-16T15:00:00,1807.08
IQ-OW-001,2022-06-16T16:00:00,1822.87
IQ-OW-001,2022-06-16T17:00:00,2049.34
IQ-OW-001,2022-06-16T18:00:00,1913.83
IQ-OW-001,2022-06-16T19:00:00,1979.81
IQ-OW-001,2022-06-16T20:00:00,2075.01
IQ-OW-001,2022-06-16T21:00:00,1937.88
IQ-OW-001,2022-06-16T22:00:00,1857.46
IQ-OW-001,2022-06-16T23:00:00,1907.31
IQ-OW-001,2022-06-17T00:00:00,0.00
IQ-OW-001,2022-06-17T01:00:00,1941.75
IQ-OW-001,2022-06-17T02:00:00,2021.37
IQ-OW-001,2022-06-17T03:00:00,1957.49
IQ-OW-001,2022-06-17T04:00:00,1952.02
IQ-OW-001,2022-06-17T05:00:00,1930.13
IQ-OW-001,2022-06-17T06:00:00,2027.66
IQ-OW-001,2022-06-17T07:00:00,2098.54
IQ-OW-001,2022-06-17T08:00:00,2019.60
IQ-OW-001,2022-06-17T09:00:00,1978.98
IQ-OW-001,2022-06-17T10:00:00,1926.46
IQ-OW-001,2022-06-17T11:00:00,1844.88
IQ-OW-001,2022-06-17T12:00:00,1913.41
IQ-OW-001,2022-06-17T13:00:00,1873.93
IQ-OW-001,2022-06-17T14:00:00,1999.79
IQ-OW-001,2022-06-17T15:00:00,1950.09
IQ-OW-001,2022-06-17T16:00:00,1942.32
IQ-OW-001,2022-06-17T17:00:00,1934.70
IQ-OW-001,2022-06-17T18:00:00,1993.93
IQ-OW-001,2022-06-17T19:00:00,1904.17
IQ-OW-001,2022-06-17T20:00:00,2060.05
IQ-OW-001,2022-06-17T21:00:00,1966.36
IQ-OW-001,2022-06-17T22:00:00,2042.05
IQ-OW-001,2022-06-17T23:00:00,1858.26
IQ-OW-001,2022-06-18T00:00:00,1865.91
IQ-OW-001,2022-06-18T01:00:00,1953.66
IQ-OW-001,2022-06-18T02:00:00,1897.60
IQ-OW-001,2022-06-18T03:00:00,2042.12
IQ-OW-001,2022-06-18T04:00:00,1803.34
IQ-OW-001,2022-06-18T05:00:00,1965.79
IQ-OW-001,2022-06-18T06:00:00,1880.11
IQ-OW-001,2022-06-18T07:00:00,1913.47
IQ-OW-001,2022-06-18T08:00:00,1788.56
IQ-OW-001,2022-06-18T09:00:00,1971.75
IQ-OW-001,2022-06-18T10:00:00,1926.69
IQ-OW-001,2022-06-18T11:00:00,1761.06
IQ-OW-001,2022-06-18T12:00:00,1812.63
IQ-OW-001,2022-06-18T13:00:00,2018.92
IQ-OW-001,2022-06-18T14:00:00,2037.00
IQ-OW-001,2022-06-18T15:00:00,2023.64
IQ-OW-001,2022-06-18T16:00:00,1921.16
IQ-OW-001,2022-06-18T17:00:00,1828.07
IQ-OW-001,2022-06-18T18:00:00,1938.11
IQ-OW-001,2022-06-18T19:00:00,1961.10
IQ-OW-001,2022-06-18T20:00:00,1898.26
IQ-OW-001,2022-06-18T21:00:00,1983.97
IQ-OW-001,2022-06-18T22:00:00,1973.48
IQ-OW-001,2022-06-18T23:00:00,1904.19
IQ-OW-001,2022-06-19T00:00:00,1930.64
IQ-OW-001,2022-06-19T01:00:00,1849.01
IQ-OW-001,2022-06-19T02:00:00,2082.56
IQ-OW-001,2022-06-19T03:00:00,1867.38
IQ-OW-001,2022-06-19T04:00:00,2022.36
IQ-OW-001,2022-06-19T05:00:00,1877.81
IQ-OW-001,2022-06-19T06:00:00,1901.88
IQ-OW-001,2022-06-19T07:00:00,1890.90
IQ-OW-001,2022-06-19T08:00:00,1897.89
IQ-OW-001,2022-06-19T09:00:00,1947.59
IQ-OW-001,2022-06-19T10:00:00,1889.29
IQ-OW-001,2022-06-19T11:00:00,1920.44
IQ-OW-001,2022-06-19T12:00:00,2032.84
IQ-OW-001,2022-06-19T13:00:00,1982.88
IQ-OW-001,2022-06-19T14:00:00,1985.33
IQ-OW-001,2022-06-19T15:00:00,1940.43
IQ-OW-001,2022-06-19T16:00:00,1864.07
IQ-OW-001,2022-06-19T17:00:00,1958.42
IQ-OW-001,2022-06-19T18:00:00,1977.98
IQ-OW-001,2022-06-19T19:00:00,1862.98
IQ-OW-001,2022-06-19T20:00:00,1919.67
IQ-OW-001,2022-06-19T21:00:00,1977.21
IQ-OW-001,2022-06-19T22:00:00,2007.37
IQ-OW-001,2022-06-19T23:00:00,1935.83
IQ-OW-001,2022-06-20T00:00:00,1916.40
IQ-OW-001,2022-06-20T01:00:00,1963.84
IQ-OW-001,2022-06-20T02:00:00,1907.61
IQ-OW-001,2022-06-20T03:00:00,1961.01
IQ-OW-001,2022-06-20T04:00:00,1919.02
IQ-OW-001,2022-06-20T05:00:00,1957.35
IQ-OW-001,2022-06-20T06:00:00,1862.68
IQ-OW-001,2022-06-20T07:00:00,1947.20
IQ-OW-001,2022-06-20T08:00:00,1967.96
IQ-OW-001,2022-06-20T09:00:00,1841.08
IQ-OW-001,2022-06-20T10:00:00,1947.75
IQ-OW-001,2022-06-20T11:00:00,1953.42
IQ-OW-001,2022-06-20T12:00:00,2018.69
IQ-OW-001,2022-06-20T13:00:00,1875.38
IQ-OW-001,2022-06-20T14:00:00,1798.63
IQ-OW-001,2022-06-20T15:00:00,1882.27
IQ-OW-001,2022-06-20T16:00:00,1877.89
IQ-OW-001,2022-06-20T17:00:00,1906.12
IQ-OW-001,2022-06-20T18:00:00,1890.57
IQ-OW-001,2022-06-20T19:00:00,1892.29
IQ-OW-001,2022-06-20T20:00:00,2052.48
IQ-OW-001,2022-06-20T21:00:00,2008.00
IQ-OW-001,2022-06-20T22:00:00,1878.06
IQ-OW-001,2022-06-20T23:00:00,1939.51
IQ-OW-001,2022-06-21T00:00:00,1909.14
IQ-OW-001,2022-06-21T01:00:00,1930.49
IQ-OW-001,2022-06-21T02:00:00,1893.40
IQ-OW-001,2022-06-21T03:00:00,1823.05
IQ-OW-001,2022-06-21T04:00:00,1865.00
IQ-OW-001,2022-06-21T05:00:00,1975.61
IQ-OW-001,2022-06-21T06:00:00,1873.75
IQ-OW-001,2022-06-21T07:00:00,1887.35
IQ-OW-001,2022-06-21T08:00:00,1898.33
IQ-OW-001,2022-06-21T09:00:00,1985.27
IQ-OW-001,2022-06-21T10:00:00,1927.05
IQ-OW-001,2022-06-21T11:00:00,1857.00
IQ-OW-001,2022-06-21T12:00:00,1920.96
IQ-OW-001,2022-06-21T13:00:00,1936.07
IQ-OW-001,2022-06-21T14:00:00,1975.46
IQ-OW-001,2022-06-21T15:00:00,1948.00
IQ-OW-001,2022-06-21T16:00:00,1916.64
IQ-OW-001,2022-06-21T17:00:00,1941.74
IQ-OW-001,2022-06-21T18:00:00,1942.27
IQ-OW-001,2022-06-21T19:00:00,1916.88
IQ-OW-001,2022-06-21T20:00:00,1902.97
IQ-OW-001,2022-06-21T21:00:00,2052.28
IQ-OW-001,2022-06-21T22:00:00,1885.68
IQ-OW-001,2022-06-21T23:00:00,1847.01
IQ-OW-001,2022-06-22T00:00:00,1852.79
IQ-OW-001,2022-06-22T01:00:00,1934.04
IQ-OW-001,2022-06-22T02:00:00,1933.10
IQ-OW-001,2022-06-22T03:00:00,1873.57
IQ-OW-001,2022-06-22T04:00:00,1840.59
IQ-OW-001,2022-06-22T05:00:00,1880.05
IQ-OW-001,2022-06-22T06:00:00,1878.50
IQ-OW-001,2022-06-22T07:00:00,1829.52
IQ-OW-001,2022-06-22T08:00:00,1818.74
IQ-OW-001,2022-06-22T09:00:00,1953.31
IQ-OW-001,2022-06-22T10:00:00,1918.77
IQ-OW-001,2022-06-22T11:00:00,1890.83
IQ-OW-001,2022-06-22T12:00:00,1953.98
IQ-OW-001,2022-06-22T13:00:00,2010.72
IQ-OW-001,2022-06-22T14:00:00,1963.94
IQ-OW-001,2022-06-22T15:00:00,1920.64
IQ-OW-001,2022-06-22T16:00:00,1897.09
IQ-OW-001,2022-06-22T17:00:00,1926.98
IQ-OW-001,2022-06-22T18:00:00,1954.19
IQ-OW-001,2022-06-22T19:00:00,1808.91
IQ-OW-001,2022-06-22T20:00:00,1972.79
IQ-OW-001,2022-06-22T21:00:00,1988.19
IQ-OW-001,2022-06-22T22:00:00,2048.71
IQ-OW-001,2022-06-22T23:00:00,1870.84
IQ-OW-001,2022-06-23T00:00:00,1986.69
IQ-OW-001,2022-06-23T01:00:00,1819.09
IQ-OW-001,2022-06-23T02:00:00,1976.37
IQ-OW-001,2022-06-23T03:00:00,1857.33
IQ-OW-001,2022-06-23T04:00:00,1915.55
IQ-OW-001,2022-06-23T05:00:00,1941.04
IQ-OW-001,2022-06-23T06:00:00,1954.09
IQ-OW-001,2022-06-23T07:00:00,1901.16
IQ-OW-001,2022-06-23T08:00:00,1868.98
IQ-OW-001,2022-06-23T09:00:00,1924.65
IQ-OW-001,2022-06-23T10:00:00,1833.86
IQ-OW-001,2022-06-23T11:00:00,1988.42
IQ-OW-001,2022-06-23T12:00:00,1925.40
IQ-OW-001,2022-06-23T13:00:00,1988.97
IQ-OW-001,2022-06-23T14:00:00,1930.11
IQ-OW-001,2022-06-23T15:00:00,1914.32
IQ-OW-001,2022-06-23T16:00:00,1982.26
IQ-OW-001,2022-06-23T17:00:00,1822.51
IQ-OW-001,2022-06-23T18:00:00,1969.38
IQ-OW-001,2022-06-23T19:00:00,1879.57
IQ-OW-001,2022-06-23T20:00:00,1918.39
IQ-OW-001,2022-06-23T21:00:00,1934.77
IQ-OW-001,2022-06-23T22:00:00,1901.31
IQ-OW-001,2022-06-23T23:00:00,1983.85
IQ-OW-001,2022-06-24T00:00:00,2028.30
IQ-OW-001,2022-06-24T01:00:00,1972.71
IQ-OW-001,2022-06-24T02:00:00,1849.05
IQ-OW-001,2022-06-24T03:00:00,1959.94
IQ-OW-001,2022-06-24T04:00:00,1846.98
IQ-OW-001,2022-06-24T05:00:00,1977.07
IQ-OW-001,2022-06-24T06:00:00,1938.22
IQ-OW-001,2022-06-24T07:00:00,1811.54
IQ-OW-001,2022-06-24T08:00:00,1938.15
IQ-OW-001,2022-06-24T09:00:00,1963.69
IQ-OW-001,2022-06-24T10:00:00,2023.74
IQ-OW-001,2022-06-24T11:00:00,1770.19
IQ-OW-001,2022-06-24T12:00:00,1909.09
IQ-OW-001,2022-06-24T13:00:00,1879.99
IQ-OW-001,2022-06-24T14:00:00,2001.92
IQ-OW-001,2022-06-24T15:00:00,1838.92
IQ-OW-001,2022-06-24T16:00:00,1920.47
IQ-OW-001,2022-06-24T17:00:00,1770.32
IQ-OW-001,2022-06-24T18:00:00,1913.56
IQ-OW-001,2022-06-24T19:00:00,1949.24
IQ-OW-001,2022-06-24T20:00:00,1908.03
IQ-OW-001,2022-06-24T21:00:00,1834.72
IQ-OW-001,2022-06-24T22:00:00,1953.43
IQ-OW-001,2022-06-24T23:00:00,2015.95
IQ-OW-001,2022-06-25T00:00:00,1841.92
IQ-OW-001,2022-06-25T01:00:00,1821.17
IQ-OW-001,2022-06-25T02:00:00,1871.08
IQ-OW-001,2022-06-25T03:00:00,1856.58
IQ-OW-001,2022-06-25T04:00:00,1935.39
IQ-OW-001,2022-06-25T05:00:00,1970.01
IQ-OW-001,2022-06-25T06:00:00,1951.08
IQ-OW-001,2022-06-25T07:00:00,1817.18
IQ-OW-001,2022-06-25T08:00:00,1944.54
IQ-OW-001,2022-06-25T09:00:00,2026.08
IQ-OW-001,2022-06-25T10:00:00,1897.52
IQ-OW-001,2022-06-25T11:00:00,1821.64
IQ-OW-001,2022-06-25T12:00:00,1813.47
IQ-OW-001,2022-06-25T13:00:00,1916.07
IQ-OW-001,2022-06-25T14:00:00,1862.64
IQ-OW-001,2022-06-25T15:00:00,1885.02
IQ-OW-001,2022-06-25T16:00:00,1966.84
IQ-OW-001,2022-06-25T17:00:00,1903.48
IQ-OW-001,2022-06-25T18:00:00,1831.41
IQ-OW-001,2022-06-25T19:00:00,2048.92
IQ-OW-001,2022-06-25T20:00:00,1915.15
IQ-OW-001,2022-06-25T21:00:00,1848.98
IQ-OW-001,2022-06-25T22:00:00,1917.29
IQ-OW-001,2022-06-25T23:00:00,2021.18
IQ-OW-001,2022-06-26T00:00:00,1807.41
IQ-OW-001,2022-06-26T01:00:00,1926.25
IQ-OW-001,2022-06-26T02:00:00,1915.04
IQ-OW-001,2022-06-26T03:00:00,1975.45
IQ-OW-001,2022-06-26T04:00:00,1817.92
IQ-OW-001,2022-06-26T05:00:00,1751.51
IQ-OW-001,2022-06-26T06:00:00,1910.11
IQ-OW-001,2022-06-26T07:00:00,1872.12
IQ-OW-001,2022-06-26T08:00:00,1842.15
IQ-OW-001,2022-06-26T09:00:00,1864.29
IQ-OW-001,2022-06-26T10:00:00,2004.84
IQ-OW-001,2022-06-26T11:00:00,2024.40
IQ-OW-001,2022-06-26T12:00:00,1882.64
IQ-OW-001,2022-06-26T13:00:00,1825.97
IQ-OW-001,2022-06-26T14:00:00,2002.61
IQ-OW-001,2022-06-26T15:00:00,2040.32
IQ-OW-001,2022-06-26T16:00:00,1875.49
IQ-OW-001,2022-06-26T17:00:00,1894.61
IQ-OW-001,2022-06-26T18:00:00,1917.23
IQ-OW-001,2022-06-26T19:00:00,2094.16
IQ-OW-001,2022-06-26T20:00:00,1943.54
IQ-OW-001,2022-06-26T21:00:00,1971.27
IQ-OW-001,2022-06-26T22:00:00,2004.86
IQ-OW-001,2022-06-26T23:00:00,1940.60
IQ-OW-001,2022-06-27T00:00:00,1999.53
IQ-OW-001,2022-06-27T01:00:00,1876.09
IQ-OW-001,2022-06-27T02:00:00,1873.26
IQ-OW-001,2022-06-27T03:00:00,1945.12
IQ-OW-001,2022-06-27T04:00:00,1956.23
IQ-OW-001,2022-06-27T05:00:00,1986.89
IQ-OW-001,2022-06-27T06:00:00,1894.16
IQ-OW-001,2022-06-27T07:00:00,1956.91
IQ-OW-001,2022-06-27T08:00:00,1881.03
IQ-OW-001,2022-06-27T09:00:00,1922.56
IQ-OW-001,2022-06-27T10:00:00,1835.42
IQ-OW-001,2022-06-27T11:00:00,1754.97
IQ-OW-001,2022-06-27T12:00:00,1902.12
IQ-OW-001,2022-06-27T13:00:00,1854.71
IQ-OW-001,2022-06-27T14:00:00,1925.60
IQ-OW-001,2022-06-27T15:00:00,1769.71
IQ-OW-001,2022-06-27T16:00:00,1757.30
IQ-OW-001,2022-06-27T17:00:00,1857.01
IQ-OW-001,2022-06-27T18:00:00,2015.60
IQ-OW-001,2022-06-27T19:00:00,1958.90
IQ-OW-001,2022-06-27T20:00:00,1961.13
IQ-OW-001,2022-06-27T21:00:00,1979.03
